dateHour,pageViews,organicSearches,sessions
2019082122,71,9,52
2019082123,70,10,51
2019082200,60,11,47
2019082201,100,9,59
2019082202,71,16,52
2019082203,69,24,61
2019082204,62,9,42
2019082205,66,17,52
2019082206,74,9,56
2019082207,80,18,64
2019082208,102,16,62
2019082209,108,13,75
2019082210,114,22,90
2019082211,102,25,79
2019082212,95,18,60
2019082213,89,15,53
2019082214,92,18,61
2019082215,64,11,45
2019082216,61,14,45
2019082217,73,14,54
2019082218,37,11,29
2019082219,45,8,28
2019082220,49,7,29
2019082221,36,10,26
2019082222,67,13,39
2019082223,48,9,28
2019082300,43,10,37
2019082301,47,12,32
2019082302,42,12,34
2019082303,61,17,45
2019082304,46,15,37
2019082305,58,23,41
2019082306,54,7,30
2019082307,91,16,53
2019082308,68,18,45
2019082309,90,14,66
2019082310,74,19,58
2019082311,83,19,72
2019082312,100,12,60
2019082313,67,8,46
2019082314,69,19,49
2019082315,86,8,61
2019082316,108,15,76
2019082317,64,13,38
2019082318,33,4,29
2019082319,32,5,26
2019082320,17,4,13
2019082321,32,5,26
2019082322,37,4,28
2019082323,40,9,23
2019082400,37,5,25
2019082401,66,11,39
2019082402,47,8,28
2019082403,42,6,33
2019082404,42,2,24
2019082405,30,4,24
2019082406,36,4,32
2019082407,32,6,25
2019082408,31,8,22
2019082409,59,9,40
2019082410,53,10,33
2019082411,64,7,34
2019082412,48,10,32
2019082413,45,8,32
2019082414,53,10,34
2019082415,47,8,33
2019082416,30,4,27
2019082417,54,4,24
2019082418,35,7,20
2019082419,37,9,21
2019082420,16,3,14
2019082421,36,6,23
2019082422,37,8,26
2019082423,30,4,19
2019082500,38,5,27
2019082501,43,10,34
2019082502,38,4,24
2019082503,39,7,29
2019082504,36,8,24
2019082505,21,3,15
2019082506,30,12,26
2019082507,15,5,15
2019082508,26,8,26
2019082509,46,12,34
2019082510,77,15,58
2019082511,53,15,39
2019082512,39,8,31
2019082513,51,11,36
2019082514,43,8,31
2019082515,42,12,28
2019082516,23,9,23
2019082517,44,9,33
2019082518,39,7,28
2019082519,34,9,29
2019082520,39,6,23
2019082521,47,7,27
2019082522,56,10,31
2019082523,57,3,38
2019082600,37,10,31
2019082601,64,7,40
2019082602,60,12,43
2019082603,51,15,41
2019082604,66,14,40
2019082605,70,22,43
2019082606,41,9,34
2019082607,98,10,47
2019082608,77,22,65
2019082609,124,18,86
2019082610,107,26,62
2019082611,94,24,62
2019082612,68,14,48
2019082613,85,17,61
2019082614,89,32,57
2019082615,75,19,61
2019082616,99,30,62
2019082617,59,16,41
2019082618,31,12,30
2019082619,42,7,32
2019082620,30,7,18
2019082621,54,11,30
2019082622,42,10,32
2019082623,57,12,29
2019082700,32,10,32
2019082701,39,13,27
2019082702,39,11,31
2019082703,38,7,31
2019082704,48,14,36
2019082705,47,8,35
2019082706,61,17,48
2019082707,83,20,51
2019082708,109,18,59
2019082709,127,20,68
2019082710,80,25,55
2019082711,64,17,45
2019082712,64,19,45
2019082713,56,19,47
2019082714,89,29,65
2019082715,55,15,41
2019082716,96,13,45
2019082717,37,8,26
2019082718,26,5,23
2019082719,49,10,26
2019082720,39,9,20
2019082721,60,14,33
2019082722,54,6,24
2019082723,66,11,33
2019082800,55,9,35
2019082801,44,9,36
2019082802,49,15,40
2019082803,52,11,40
2019082804,61,19,48
2019082805,69,19,45
2019082806,62,13,40
2019082807,74,20,48
2019082808,123,22,55
2019082809,84,18,57
2019082810,83,19,52
2019082811,94,21,53
2019082812,75,17,53
2019082813,85,18,54
2019082814,160,32,84
2019082815,180,26,107
2019082816,81,13,49
2019082817,60,15,42
2019082818,63,12,36
2019082819,58,11,29
2019082820,48,5,28
2019082821,64,9,43
2019082822,85,10,51
2019082823,63,8,41
2019082900,87,8,55
2019082901,53,7,37
2019082902,70,15,49
2019082903,74,19,48
2019082904,83,18,48
2019082905,71,12,48
2019082906,114,15,50
2019082907,86,14,56
2019082908,98,20,52
2019082909,341,24,144
2019082910,203,28,111
2019082911,116,25,78
2019082912,80,17,63
2019082913,115,15,70
2019082914,79,17,59
2019082915,85,17,55
2019082916,74,17,47
2019082917,43,13,34
2019082918,36,8,33
2019082919,54,14,39
2019082920,50,5,34
2019082921,49,6,22
2019082922,45,10,31
2019082923,49,5,34
2019083000,41,14,34
2019083001,53,9,39
2019083002,59,10,39
2019083003,81,16,50
2019083004,69,12,37
2019083005,43,12,33
2019083006,71,15,42
2019083007,83,15,51
2019083008,107,12,49
2019083009,122,15,76
2019083010,107,16,73
2019083011,108,18,77
2019083012,62,16,44
2019083013,69,11,50
2019083014,98,14,58
2019083015,73,13,43
2019083016,66,11,51
2019083017,30,8,25
2019083018,30,7,21
2019083019,32,6,19
2019083020,44,6,22
2019083021,38,5,27
2019083022,40,12,28
2019083023,30,4,14
2019083100,37,6,25
2019083101,39,7,27
2019083102,39,4,25
2019083103,23,3,17
2019083104,40,8,25
2019083105,27,7,19
2019083106,41,3,24
2019083107,31,5,23
2019083108,46,9,32
2019083109,51,6,33
2019083110,55,9,40
2019083111,28,8,26
2019083112,44,6,29
2019083113,25,5,21
2019083114,42,8,30
2019083115,45,14,32
2019083116,36,8,24
2019083117,22,4,19
2019083118,24,5,18
2019083119,24,4,14
2019083120,31,6,17
2019083121,34,5,19
2019083122,33,5,19
2019083123,19,4,18
2019090100,35,6,22
2019090101,30,7,23
2019090102,39,9,25
2019090103,35,9,27
2019090104,30,7,19
2019090105,35,9,25
2019090106,52,6,35
2019090107,37,7,19
2019090108,36,9,32
2019090109,34,10,33
2019090110,42,5,36
2019090111,31,5,21
2019090112,31,10,31
2019090113,66,13,35
2019090114,60,4,25
2019090115,28,6,22
2019090116,44,8,30
2019090117,28,3,18
2019090118,30,1,20
2019090119,42,8,25
2019090120,27,5,20
2019090121,49,5,30
2019090122,21,7,18
2019090123,31,6,27
2019090200,32,5,25
2019090201,37,7,29
2019090202,39,14,30
2019090203,51,8,33
2019090204,65,8,43
2019090205,56,10,30
2019090206,60,11,36
2019090207,90,14,42
2019090208,69,13,38
2019090209,63,9,40
2019090210,83,17,47
2019090211,48,7,32
2019090212,46,12,37
2019090213,42,15,30
2019090214,75,14,42
2019090215,60,8,29
2019090216,51,15,36
2019090217,42,11,29
2019090218,11,3,14
2019090219,24,6,17
2019090220,28,4,18
2019090221,36,4,19
2019090222,56,11,24
2019090223,41,11,27
2019090300,61,15,41
2019090301,49,4,31
2019090302,53,18,38
2019090303,51,6,37
2019090304,64,8,33
2019090305,84,13,46
2019090306,70,15,48
2019090307,78,15,50
2019090308,68,12,50
2019090309,113,19,62
2019090310,83,17,45
2019090311,85,19,55
2019090312,61,15,49
2019090313,62,19,41
2019090314,79,24,51
2019090315,81,20,45
2019090316,62,13,44
2019090317,65,7,43
2019090318,28,4,18
2019090319,32,8,21
2019090320,37,5,24
2019090321,48,7,31
2019090322,35,5,26
2019090323,43,6,27
2019090400,64,17,39
2019090401,39,5,28
2019090402,64,15,48
2019090403,80,21,60
2019090404,60,13,38
2019090405,38,14,31
2019090406,52,21,40
2019090407,82,12,42
2019090408,61,20,45
2019090409,110,21,78
2019090410,135,29,79
2019090411,89,25,63
2019090412,71,19,48
2019090413,55,18,39
2019090414,48,16,36
2019090415,54,18,39
2019090416,39,10,33
2019090417,38,11,23
2019090418,32,11,25
2019090419,22,9,21
2019090420,22,6,20
2019090421,31,4,22
2019090422,48,9,26
2019090423,42,14,33
2019090500,54,9,39
2019090501,62,7,22
2019090502,69,13,36
2019090503,74,13,36
2019090504,79,17,41
2019090505,61,16,35
2019090506,55,13,35
2019090507,47,9,31
2019090508,60,13,37
2019090509,132,21,84
2019090510,125,28,83
2019090511,100,19,59
2019090512,81,22,50
2019090513,66,19,51
2019090514,87,20,48
2019090515,74,15,39
2019090516,53,11,31
2019090517,43,11,31
2019090518,36,13,28
2019090519,54,10,33
2019090520,40,11,26
2019090521,44,12,26
2019090522,45,10,32
2019090523,44,8,29
2019090600,62,5,38
2019090601,49,12,35
2019090602,59,13,39
2019090603,61,16,38
2019090604,56,15,39
2019090605,65,22,48
2019090606,63,19,44
2019090607,57,7,30
2019090608,80,18,52
2019090609,129,20,77
2019090610,92,23,60
2019090611,85,22,60
2019090612,71,17,55
2019090613,61,14,47
2019090614,69,22,47
2019090615,67,11,46
2019090616,84,15,52
2019090617,61,8,51
2019090618,67,10,40
2019090619,47,6,24
2019090620,30,2,18
2019090621,33,2,25
2019090622,39,5,26
2019090623,33,5,22
2019090700,38,3,20
2019090701,54,7,31
2019090702,54,4,31
2019090703,52,8,25
2019090704,60,8,27
2019090705,51,12,27
2019090706,46,8,25
2019090707,61,10,38
2019090708,27,6,22
2019090709,56,8,34
2019090710,64,9,45
2019090711,52,7,36
2019090712,28,5,20
2019090713,57,8,34
2019090714,53,9,36
2019090715,51,11,35
2019090716,39,6,21
2019090717,37,6,28
2019090718,48,4,32
2019090719,30,2,20
2019090720,30,10,26
2019090721,33,4,27
2019090722,49,10,23
2019090723,56,6,25
2019090800,53,7,37
2019090801,31,5,23
2019090802,45,1,25
2019090803,63,4,35
2019090804,30,6,21
2019090805,51,7,36
2019090806,37,5,32
2019090807,38,6,32
2019090808,50,10,37
2019090809,42,7,32
2019090810,65,11,48
2019090811,70,13,42
2019090812,44,13,37
2019090813,50,11,41
2019090814,43,13,35
2019090815,77,13,45
2019090816,38,10,32
2019090817,55,10,47
2019090818,41,11,32
2019090819,19,5,16
2019090820,28,3,25
2019090821,51,10,36
2019090822,48,7,27
2019090823,48,7,26
2019090900,43,10,38
2019090901,53,14,37
2019090902,65,23,47
2019090903,82,20,56
2019090904,70,18,52
2019090905,52,15,39
2019090906,66,19,47
2019090907,49,9,31
2019090908,75,15,49
2019090909,103,22,61
2019090910,83,14,55
2019090911,108,26,63
2019090912,69,11,50
2019090913,55,17,37
2019090914,85,16,62
2019090915,72,12,46
2019090916,74,12,46
2019090917,59,10,39
2019090918,42,6,23
2019090919,49,10,26
2019090920,41,6,22
2019090921,36,8,25
2019090922,41,8,26
2019090923,42,11,26
2019091000,41,11,38
2019091001,85,14,51
2019091002,71,19,45
2019091003,55,14,41
2019091004,53,6,41
2019091005,62,16,42
2019091006,47,10,29
2019091007,52,15,40
2019091008,87,14,48
2019091009,96,17,55
2019091010,101,33,77
2019091011,77,24,53
2019091012,95,23,50
2019091013,65,14,44
2019091014,61,13,39
2019091015,61,13,42
2019091016,60,12,42
2019091017,37,11,25
2019091018,37,11,22
2019091019,38,9,21
2019091020,25,5,15
2019091021,30,10,23
2019091022,43,17,32
2019091023,38,6,18
2019091100,46,14,38
2019091101,44,14,29
2019091102,48,14,36
2019091103,66,10,39
2019091104,44,6,32
2019091105,58,24,50
2019091106,80,12,44
2019091107,70,21,47
2019091108,83,14,52
2019091109,74,17,52
2019091110,98,18,58
2019091111,75,27,56
2019091112,64,17,44
2019091113,80,19,58
2019091114,229,28,112
2019091115,177,21,103
2019091116,103,14,57
2019091117,76,14,42
2019091118,25,4,22
2019091119,31,5,18
2019091120,35,5,23
2019091121,65,11,36
2019091122,42,6,23
2019091123,64,8,32
2019091200,49,10,29
2019091201,47,16,36
2019091202,49,5,26
2019091203,51,14,36
2019091204,57,12,37
2019091205,66,15,45
2019091206,34,8,27
2019091207,60,11,36
2019091208,83,19,43
2019091209,236,14,104
2019091210,117,17,56
2019091211,104,25,62
2019091212,103,17,50
2019091213,62,11,48
2019091214,65,15,43
2019091215,61,16,48
2019091216,64,19,48
2019091217,115,10,48
2019091218,87,12,38
2019091219,49,11,33
2019091220,45,6,24
2019091221,31,8,26
2019091222,33,8,28
2019091223,58,10,32
2019091300,37,9,33
2019091301,68,9,27
2019091302,66,11,31
2019091303,49,7,33
2019091304,61,16,41
2019091305,89,14,58
2019091306,60,9,38
2019091307,42,17,32
2019091308,48,11,33
2019091309,71,17,50
2019091310,70,22,52
2019091311,92,23,54
2019091312,78,17,64
2019091313,66,15,54
2019091314,86,11,43
2019091315,92,13,53
2019091316,58,11,41
2019091317,80,11,36
2019091318,39,8,19
2019091319,41,9,23
2019091320,31,5,19
2019091321,33,4,20
2019091322,42,6,28
2019091323,32,9,25
2019091400,40,8,27
2019091401,42,7,23
2019091402,46,10,20
2019091403,25,7,23
2019091404,30,5,16
2019091405,33,8,14
2019091406,44,13,32
2019091407,29,8,22
2019091408,44,7,24
2019091409,64,13,35
2019091410,115,8,63
2019091411,71,10,47
2019091412,83,12,51
2019091413,31,6,27
2019091414,56,11,29
2019091415,50,10,36
2019091416,31,6,19
2019091417,57,8,27
2019091418,33,7,17
2019091419,31,5,23
2019091420,22,4,13
2019091421,13,0,9
2019091422,41,8,18
2019091423,28,5,17
2019091500,27,5,21
2019091501,69,9,22
2019091502,56,7,28
2019091503,33,7,21
2019091504,34,5,21
2019091505,29,8,23
2019091506,27,8,22
2019091507,32,7,21
2019091508,53,10,33
2019091509,30,10,24
2019091510,71,11,32
2019091511,38,12,28
2019091512,57,14,30
2019091513,37,11,25
2019091514,45,8,31
2019091515,24,6,22
2019091516,34,6,21
2019091517,37,10,23
2019091518,36,7,23
2019091519,38,10,26
2019091520,44,9,17
2019091521,48,11,41
2019091522,61,5,49
2019091523,44,7,36
2019091600,43,10,39
2019091601,55,15,44
2019091602,61,13,41
2019091603,85,13,59
2019091604,87,18,49
2019091605,84,20,61
2019091606,100,23,59
2019091607,92,21,52
2019091608,77,16,54
2019091609,162,28,101
2019091610,247,32,144
2019091611,130,12,80
2019091612,109,18,62
2019091613,93,21,52
2019091614,94,23,63
2019091615,112,21,67
2019091616,95,20,59
2019091617,64,20,48
2019091618,57,12,35
2019091619,38,6,32
2019091620,40,7,22
2019091621,43,7,28
2019091622,59,13,40
2019091623,102,14,45
2019091700,55,15,45
2019091701,67,9,36
2019091702,95,15,47
2019091703,98,21,47
2019091704,68,20,43
2019091705,93,20,50
2019091706,95,11,46
2019091707,111,17,65
2019091708,60,17,34
2019091709,102,24,60
2019091710,128,34,83
2019091711,137,20,69
2019091712,79,21,56
2019091713,82,15,46
2019091714,77,19,45
2019091715,64,20,42
2019091716,62,18,42
2019091717,51,11,29
2019091718,34,6,17
2019091719,53,10,33
2019091720,39,6,24
2019091721,40,12,33
2019091722,58,13,36
2019091723,32,10,29
2019091800,26,8,22
2019091801,60,10,34
2019091802,52,9,28
2019091803,71,17,41
2019091804,62,20,41
2019091805,56,21,41
2019091806,49,13,32
2019091807,51,14,44
2019091808,89,19,53
2019091809,86,27,58
2019091810,83,26,64
2019091811,91,26,56
2019091812,59,16,51
2019091813,77,20,53
2019091814,71,16,47
2019091815,43,17,37
2019091816,64,13,36
2019091817,57,13,24
2019091818,63,17,36
2019091819,47,8,28
2019091820,33,12,31
2019091821,32,10,25
2019091822,55,15,38
2019091823,45,14,33
2019091900,31,5,30
2019091901,34,14,28
2019091902,38,11,31
2019091903,46,17,33
2019091904,54,11,41
2019091905,64,11,30
2019091906,51,9,44
2019091907,59,14,43
2019091908,87,21,54
2019091909,117,15,77
2019091910,115,17,82
2019091911,112,31,72
2019091912,58,14,40
2019091913,68,19,49
2019091914,61,20,50
2019091915,57,17,38
2019091916,62,16,44
2019091917,44,10,28
2019091918,39,11,27
2019091919,26,10,22
2019091920,17,8,16
2019091921,16,8,17
2019091922,23,7,18
2019091923,39,9,20
2019092000,28,8,19
2019092001,44,12,28
2019092002,59,13,41
2019092003,41,15,32
2019092004,45,13,36
2019092005,79,14,38
2019092006,47,15,37
2019092007,66,17,42
2019092008,43,15,37
2019092009,78,12,58
2019092010,88,16,58
2019092011,84,14,38
2019092012,100,17,39
2019092013,72,15,45
2019092014,56,13,35
2019092015,44,10,29
2019092016,54,9,30
2019092017,46,11,33
2019092018,33,10,20
2019092019,11,1,12
2019092020,37,10,23
2019092021,39,11,26
2019092022,24,7,17
2019092023,21,10,17
2019092100,22,7,18
2019092101,37,6,19
2019092102,24,6,18
2019092103,32,8,18
2019092104,17,9,16
2019092105,35,8,21
2019092106,66,3,20
2019092107,28,3,20
2019092108,36,5,18
2019092109,58,9,27
2019092110,47,12,34
2019092111,25,12,23
2019092112,29,7,22
2019092113,28,10,24
2019092114,41,14,28
2019092115,18,7,14
2019092116,27,11,26
2019092117,36,8,25
2019092118,26,8,16
2019092119,16,5,16
2019092120,30,4,20
2019092121,22,8,14
2019092122,30,7,20
2019092123,15,5,12
2019092200,10,3,9
2019092201,21,10,18
2019092202,37,6,21
2019092203,21,9,18
2019092204,30,7,22
2019092205,19,11,21
2019092206,35,9,22
2019092207,27,7,20
2019092208,44,10,31
2019092209,29,10,27
2019092210,37,8,27
2019092211,53,13,27
2019092212,38,9,24
2019092213,50,12,35
2019092214,36,8,21
2019092215,24,8,16
2019092216,38,14,29
2019092217,26,3,14
2019092218,46,15,25
2019092219,24,4,14
2019092220,25,7,17
2019092221,45,8,26
2019092222,37,12,30
2019092223,40,8,19
2019092300,26,4,19
2019092301,24,7,17
2019092302,37,8,22
2019092303,79,13,43
2019092304,48,15,29
2019092305,45,22,36
2019092306,74,17,41
2019092307,63,21,44
2019092308,157,27,82
2019092309,303,19,243
2019092310,324,26,241
2019092311,373,24,281
2019092312,313,25,259
2019092313,259,20,203
2019092314,233,21,182
2019092315,237,20,178
2019092316,219,24,167
2019092317,141,13,110
2019092318,142,11,104
2019092319,142,8,106
2019092320,199,7,163
2019092321,154,18,122
2019092322,156,13,114
2019092323,111,19,90
2019092400,135,13,107
2019092401,122,13,95
2019092402,144,15,116
2019092403,198,21,131
2019092404,147,22,117
2019092405,178,22,122
2019092406,132,18,97
2019092407,159,17,120
2019092408,216,30,153
2019092409,205,22,162
2019092410,171,19,129
2019092411,177,20,127
2019092412,168,19,119
2019092413,155,26,110
2019092414,122,22,86
2019092415,131,25,92
2019092416,115,12,79
2019092417,92,17,74
2019092418,102,12,65
2019092419,65,10,60
2019092420,69,7,50
2019092421,89,13,56
2019092422,76,13,49
2019092423,80,13,47
2019092500,74,11,58
2019092501,59,10,43
2019092502,59,13,45
2019092503,95,17,63
2019092504,78,17,54
2019092505,72,15,51
2019092506,68,14,50
2019092507,75,16,54
2019092508,97,23,70
2019092509,123,22,67
2019092510,112,30,75
2019092511,142,23,95
2019092512,109,25,62
2019092513,123,21,79
2019092514,175,29,102
2019092515,161,22,94
2019092516,112,19,76
2019092517,79,10,53
2019092518,91,8,38
2019092519,39,10,30
2019092520,52,9,28
2019092521,99,11,48
2019092522,74,10,44
2019092523,54,16,36
2019092600,63,15,39
2019092601,57,15,38
2019092602,60,15,41
2019092603,70,19,54
2019092604,63,14,46
2019092605,52,16,43
2019092606,87,21,53
2019092607,96,20,62
2019092608,84,23,50
2019092609,283,21,161
2019092610,169,29,107
2019092611,114,20,73
2019092612,118,17,73
2019092613,71,16,48
2019092614,124,19,75
2019092615,81,18,47
2019092616,71,20,55
2019092617,86,11,56
2019092618,42,9,32
2019092619,47,11,30
2019092620,38,13,27
2019092621,67,7,33
2019092622,46,15,28
2019092623,64,10,33
2019092700,45,16,40
2019092701,48,11,34
2019092702,63,18,48
2019092703,43,7,34
2019092704,78,16,48
2019092705,76,15,54
2019092706,61,12,36
2019092707,68,15,47
2019092708,82,16,54
2019092709,73,18,55
2019092710,81,20,46
2019092711,79,14,39
2019092712,71,17,56
2019092713,61,13,40
2019092714,62,10,44
2019092715,52,6,32
2019092716,59,10,41
2019092717,67,13,35
2019092718,77,8,33
2019092719,36,7,23
2019092720,78,13,39
2019092721,44,3,25
2019092722,50,11,30
2019092723,38,6,23
2019092800,49,13,36
2019092801,35,9,21
2019092802,22,8,23
2019092803,33,4,25
2019092804,44,4,26
2019092805,31,7,28
2019092806,31,10,26
2019092807,30,7,20
2019092808,52,7,37
2019092809,30,5,22
2019092810,57,8,38
2019092811,52,15,37
2019092812,36,12,30
2019092813,42,8,36
2019092814,53,13,37
2019092815,29,7,24
2019092816,55,8,35
2019092817,19,4,15
2019092818,41,7,21
2019092819,25,3,19
2019092820,18,2,13
2019092821,29,7,22
2019092822,33,5,16
2019092823,61,9,28
2019092900,33,6,25
2019092901,27,2,17
2019092902,33,6,22
2019092903,36,14,28
2019092904,38,4,18
2019092905,31,5,25
2019092906,29,3,15
2019092907,34,11,22
2019092908,44,7,36
2019092909,60,11,35
2019092910,57,15,41
2019092911,51,9,30
2019092912,26,6,23
2019092913,62,15,37
2019092914,48,2,28
2019092915,40,8,34
2019092916,43,9,30
2019092917,34,6,25
2019092918,32,11,24
2019092919,30,8,23
2019092920,59,7,28
2019092921,36,8,27
2019092922,41,10,24
2019092923,37,7,26
2019093000,61,7,37
2019093001,45,13,36
2019093002,49,14,30
2019093003,70,14,44
2019093004,61,13,36
2019093005,59,17,37
2019093006,104,16,51
2019093007,111,13,76
2019093008,140,17,100
2019093009,124,18,82
2019093010,266,27,199
2019093011,212,29,141
2019093012,192,20,131
2019093013,121,20,87
2019093014,145,21,96
2019093015,124,17,86
2019093016,139,21,92
2019093017,123,14,80
2019093018,70,10,51
2019093019,60,9,45
2019093020,87,13,46
2019093021,68,8,48
2019093022,72,17,60
2019093023,67,9,49
2019100100,67,8,45
2019100101,103,20,73
2019100102,102,15,72
2019100103,113,19,86
2019100104,78,18,57
2019100105,113,22,74
2019100106,82,22,57
2019100107,103,19,67
2019100108,125,21,88
2019100109,140,28,83
2019100110,128,18,99
2019100111,114,19,77
2019100112,70,11,53
2019100113,110,24,66
2019100114,87,14,55
2019100115,89,20,66
2019100116,72,18,54
2019100117,89,19,58
2019100118,71,8,35
2019100119,54,10,38
2019100120,45,7,36
2019100121,43,4,35
2019100122,33,7,31
2019100123,43,5,31
2019100200,34,9,31
2019100201,50,3,34
2019100202,47,8,29
2019100203,74,17,56
2019100204,64,20,50
2019100205,93,14,46
2019100206,52,13,39
2019100207,89,17,69
2019100208,105,19,57
2019100209,114,18,78
2019100210,93,23,69
2019100211,96,28,71
2019100212,72,15,48
2019100213,94,21,53
2019100214,64,18,48
2019100215,73,25,50
2019100216,69,14,53
2019100217,51,9,34
2019100218,40,11,30
2019100219,43,12,30
2019100220,31,11,20
2019100221,34,12,31
2019100222,56,13,30
2019100223,44,8,30
2019100300,45,11,39
2019100301,33,5,25
2019100302,55,15,34
2019100303,46,3,32
2019100304,62,19,48
2019100305,65,18,39
2019100306,69,17,40
2019100307,68,19,37
2019100308,107,19,54
2019100309,88,22,47
2019100310,80,26,59
2019100311,86,18,58
2019100312,77,13,45
2019100313,68,18,41
2019100314,111,23,49
2019100315,119,30,72
2019100316,60,13,44
2019100317,56,19,42
2019100318,51,10,28
2019100319,75,11,39
2019100320,36,9,23
2019100321,55,8,37
2019100322,28,9,22
2019100323,25,9,20
2019100400,55,13,37
2019100401,58,14,36
2019100402,59,13,35
2019100403,50,18,31
2019100404,63,23,41
2019100405,47,10,25
2019100406,68,21,43
2019100407,54,14,38
2019100408,59,12,47
2019100409,152,21,70
2019100410,101,26,60
2019100411,71,19,49
2019100412,62,13,38
2019100413,70,20,53
2019100414,76,14,55
2019100415,67,12,48
2019100416,50,17,33
2019100417,56,14,37
2019100418,44,6,27
2019100419,29,5,18
2019100420,28,2,19
2019100421,28,8,16
2019100422,42,3,32
2019100423,22,7,19
2019100500,45,9,31
2019100501,29,8,15
2019100502,39,4,18
2019100503,23,4,18
2019100504,29,6,17
2019100505,27,7,18
2019100506,27,2,16
2019100507,39,4,23
2019100508,68,8,24
2019100509,63,11,32
2019100510,47,12,33
2019100511,47,7,27
2019100512,49,15,40
2019100513,31,5,29
2019100514,63,10,33
2019100515,41,11,35
2019100516,39,7,27
2019100517,45,7,27
2019100518,21,3,22
2019100519,51,6,20
2019100520,45,7,17
2019100521,55,8,34
2019100522,42,8,24
2019100523,18,7,18
2019100600,37,3,21
2019100601,25,4,15
2019100602,23,11,20
2019100603,16,5,15
2019100604,36,9,26
2019100605,30,4,19
2019100606,31,8,22
2019100607,42,10,28
2019100608,60,16,36
2019100609,62,8,36
2019100610,45,11,28
2019100611,48,10,29
2019100612,31,11,22
2019100613,45,12,33
2019100614,48,6,28
2019100615,73,16,36
2019100616,59,13,33
2019100617,49,11,34
2019100618,28,9,23
2019100619,39,13,29
2019100620,53,8,30
2019100621,50,11,32
2019100622,50,10,25
2019100623,60,9,40
2019100700,36,9,30
2019100701,32,12,26
2019100702,55,16,38
2019100703,76,10,48
2019100704,51,11,32
2019100705,59,16,42
2019100706,81,15,35
2019100707,139,12,84
2019100708,281,20,196
2019100709,398,16,290
2019100710,368,25,268
2019100711,260,23,191
2019100712,197,15,140
2019100713,188,22,144
2019100714,179,17,139
2019100715,217,23,153
2019100716,150,14,104
2019100717,175,16,116
2019100718,137,19,90
2019100719,116,11,85
2019100720,696,9,633
2019100721,123,9,95
2019100722,141,8,93
2019100723,116,10,75
2019100800,160,12,101
2019100801,160,11,105
2019100802,167,7,114
2019100803,147,12,107
2019100804,157,12,102
2019100805,159,12,105
2019100806,128,18,92
2019100807,133,12,79
2019100808,143,21,107
2019100809,229,26,145
2019100810,222,34,135
2019100811,139,19,100
2019100812,136,12,81
2019100813,123,21,82
2019100814,114,25,87
2019100815,98,18,75
2019100816,102,15,65
2019100817,76,18,60
2019100818,64,12,41
2019100819,66,11,46
2019100820,45,13,38
2019100821,78,14,51
2019100822,52,6,37
2019100823,96,14,64
2019100900,54,12,49
2019100901,75,11,51
2019100902,66,7,43
2019100903,83,16,54
2019100904,76,13,46
2019100905,69,15,48
2019100906,104,25,62
2019100907,124,17,69
2019100908,98,19,68
2019100909,87,17,61
2019100910,118,22,70
2019100911,116,24,66
2019100912,101,19,57
2019100913,70,11,47
2019100914,189,25,127
2019100915,190,27,113
2019100916,106,14,51
2019100917,110,17,53
2019100918,78,14,55
2019100919,75,11,42
2019100920,81,14,37
2019100921,42,13,32
2019100922,70,10,35
2019100923,37,10,27
2019101000,53,5,32
2019101001,83,16,47
2019101002,81,16,41
2019101003,74,17,45
2019101004,100,15,50
2019101005,68,18,54
2019101006,75,19,45
2019101007,84,13,55
2019101008,77,21,57
2019101009,185,24,112
2019101010,165,30,111
2019101011,142,35,91
2019101012,95,19,59
2019101013,84,23,58
2019101014,87,15,53
2019101015,94,22,68
2019101016,114,15,59
2019101017,88,22,49
2019101018,65,15,45
2019101019,62,10,31
2019101020,54,6,30
2019101021,61,12,39
2019101022,81,12,41
2019101023,62,6,42
2019101100,43,10,32
2019101101,67,14,34
2019101102,52,10,39
2019101103,57,18,40
2019101104,58,12,37
2019101105,61,18,43
2019101106,77,18,46
2019101107,75,12,42
2019101108,62,21,46
2019101109,88,14,55
2019101110,76,22,51
2019101111,65,19,53
2019101112,310,16,179
2019101113,124,13,82
2019101114,89,18,58
2019101115,118,15,73
2019101116,120,21,61
2019101117,56,9,32
2019101118,31,9,28
2019101119,73,11,37
2019101120,45,10,38
2019101121,64,6,40
2019101122,63,6,35
2019101123,40,8,32
2019101200,46,7,31
2019101201,40,8,28
2019101202,39,6,26
2019101203,48,5,31
2019101204,46,9,31
2019101205,37,6,32
2019101206,35,4,27
2019101207,48,6,28
2019101208,78,13,46
2019101209,67,10,36
2019101210,51,12,39
2019101211,64,7,41
2019101212,48,10,32
2019101213,63,11,38
2019101214,53,11,42
2019101215,36,5,30
2019101216,38,8,27
2019101217,43,4,22
2019101218,40,4,24
2019101219,35,6,28
2019101220,29,8,23
2019101221,38,8,24
2019101222,29,7,22
2019101223,49,4,31
2019101300,48,9,30
2019101301,39,6,25
2019101302,48,6,24
2019101303,72,11,33
2019101304,46,11,27
2019101305,33,5,19
2019101306,46,6,38
2019101307,25,3,18
2019101308,54,4,26
2019101309,56,14,41
2019101310,67,8,36
2019101311,44,11,30
2019101312,70,10,38
2019101313,82,18,44
2019101314,51,8,35
2019101315,47,7,38
2019101316,59,11,41
2019101317,48,5,20
2019101318,25,8,23
2019101319,50,11,37
